CID10 CATEGORIA;Total_2020
N77:Ulceracao e Inflamacao Vulvovaginais em Doencas Classificadas em Outra Parte;7
N80:Endometriose;4558
N81:Prolapso Genital Feminino;2651
N82:Fistulas do Trato Genital Feminino;251
N83:Transtornos Nao-Inflamatorios do Ovario, da Trompa de Falopio e do Ligamento Largo;2902
N84:Polipo do Trato Genital Feminino;325
N85:Outros Transtornos Nao-Inflamatorios do Utero, Exceto do Colo do Utero;889
N86:Erosao e Ectropio do Colo do Utero;11
N87:Displasia do Colo do Utero;597
N88:Outros Transtornos Nao-Inflamatorios do Colo do Utero;1118
N89:Outros Transtornos Nao-Inflamatorios da Vagina;50
N90:Outros Transtornos Nao-Inflamatorios da Vulva e do Perineo;269
N91:Menstruacao Ausente, Escassa e Pouco Frequente;11
N92:Menstruacao Excessiva, Frequente e Irregular;1132
N93:Outros Sangramentos Anormais do Utero e da Vagina;1138
N94:Dor e Outras Afeccoes Associadas com Os Orgaos Genitais Femininos e com O Ciclo Menstrual;113
N95:Transtornos da Menopausa e da Perimenopausa;27
N96:Abortamento Habitual;101
N97:Infertilidade Feminina;102
N98:Complicacoes Associadas a Fecundacao Artificial;9
N99:Transtornos do Trato Geniturinario Pos-Procedimentos Nao Classificados em Outra Parte;550
Capítulo XV: Gravidez, parto e puerpério (O00-O99);45989
O00:Gravidez Ectopica;2609
O01:Mola Hidatiforme;150
O02:Outros Produtos Anormais da Concepcao;549
O03:Aborto Espontaneo;954
O04:Aborto por Razoes Medicas e Legais;10
O05:Outros Tipos de Aborto;55
O06:Aborto Nao Especificado;443
O07:Falha de Tentativa de Aborto;66
O08:Complicacoes Consequentes a Aborto e Gravidez Ectopica ou Molar;76
O10:Hipertensao Pre-Existente Complicando a Gravidez, O Parto e O Puerperio;1113
O11:Disturbio Hipertensivo Pre-Existente com Proteinuria Superposta;44
O12:Edema e Proteinuria Gestacionais [Induzidos Pela Gravidez], sem Hipertensao;208
O13:Hipertensao Gestacional [Induzida Pela Gravidez] sem Proteinuria Significativa;1478
O14:Hipertensao Gestacional [Induzida Pela Gravidez] com Proteinuria Significativa;1666
O15:Eclampsia;60
O16:Hipertensao Materna Nao Especificada;488
O20:Hemorragia do Inicio da Gravidez;13452
O21:Vomitos Excessivos na Gravidez;1503
O22:Complicacoes Venosas na Gravidez;361
O23:Infeccoes do Trato Geniturinario na Gravidez;434
O24:Diabetes Mellitus na Gravidez;2124
O25:Desnutricao na Gravidez;34
O26:Assistencia Materna por Outras Complicacoes Ligadas Predominantemente a Gravidez;2689
O28:Achados Anormais do Rastreamento [ Screening ] Antenatal da M?ae;101
O29:Complicacoes de Anestesia Administrada Durante a Gravidez;19
O30:Gestacao Multipla;712
O31:Complicacoes Especificas de Gestacao Multipla;82
O32:Assistencia Prestada a Mae por Motivo de Apresentacao Anormal, Conhecida ou Suspeitada, do Feto;20
O33:Assistencia Prestada a Mae por Uma Desproporcao Conhecida ou Suspeita;15
O34:Assistencia Prestada a Mae por Anormalidade, Conhecida ou Suspeita, dos Orgaos Pelvicos Maternos;1634
O35:Assistencia Prestada a Mae por Anormalidade e Lesao Fetais, Conhecidas ou Suspeitadas;151
O36:Assistencia Prestada a Mae por Outros Problemas Fetais Conhecidos ou Suspeitados;255
O40:Polihidramnio;110
O41:Outros Transtornos das Membranas e do Liquido Amniotico;378
O42:Ruptura Prematura de Membranas;221
O43:Transtornos da Placenta;294
O44:Placenta Previa;1761
O45:Descolamento Prematuro da Placenta [Abruptio Placentae];1200
O46:Hemorragia Anteparto Nao Classificada em Outra Parte;113
O47:Falso Trabalho de Parto;1631
O48:Gravidez Prolongada;6
O60:Parto Pre-Termo;2559
O61:Falha na Inducao do Trabalho de Parto;8
O62:Anormalidades da Contracao Uterina;2991
O63:Trabalho de Parto Prolongado;34
O64:Obstrucao do Trabalho de Parto Devida a Ma-Posicao ou Ma-Apresentacao do Feto;9
O65:Obstrucao do Trabalho de Parto Devida a Anormalidade Pelvica da Mae;17
O66:Outras Formas de Obstrucao do Trabalho de Parto;10
O67:Trabalho de Parto e Parto Complicados por Hemorragia Intraparto Nao Classificados em Outra Parte;2
O68:Trabalho de Parto e Parto Complicados por Sofrimento Fetal;12
O69:Trabalho de Parto e Parto Complicados por Anormalidade do Cordao Umbilical;16
O70:Laceracao do Perineo Durante O Parto;23
O71:Outros Traumatismos Obstetricos;31
O72:Hemorragia Pos-Parto;77
O73:Retencao da Placenta e das Membranas, sem Hemorragias;3
O74:Complicacoes de Anestesia Durante O Trabalho de Parto e O Parto;1
O75:Outras Complicacoes do Trabalho de Parto e do Parto Nao Classificadas em Outra Parte;10
O80:Parto Unico Espontaneo;28
O81:Parto Unico por Forceps ou Vacuo-Extrator;0
O82:Parto Unico por Cesariana;108
O83:Outros Tipos de Parto Unico Assistido;8
O84:Parto Multiplo;5
O85:Infeccao Puerperal;5
O86:Outras Infeccoes Puerperais;14
O87:Complicacoes Venosas no Puerperio;10
O88:Embolia de Origem Obstetrica;8
O89:Complicacoes da Anestesia Administrada Durante O Puerperio;0
O90:Complicacoes do Puerperio Nao Classificadas em Outra Parte;25
O91:Infeccoes Mamarias Associadas ao Parto;19
O92:Outras Afeccoes da Mama e da Lactacao Associadas ao Parto;16
O94:Sequelas de Complicacoes da Gravidez, Parto e Puerperio;0
O95:Morte Obstetrica de Causa Nao Especificada;1
O96:Morte, por Qualquer Causa Obstetrica, Que Ocorre Mais de 42 Dias, Mas Menos de 1 Ano, Apos O Parto;0
O97:Morte por Sequelas de Causas Obstetricas Diretas;1
O98:Doencas Infecciosas e Parasitarias Maternas Classificaveis em Outra Parte Mas Que Compliquem a Gravidez, O Parto e O Puerperio;70
O99:Outras Doencas da Mae, Classificadas em Outra Parte, Mas Que Complicam a Gravidez O Parto e O Puerperio;599
Capítulo XVI: Algumas afeccoes originadas no período perinatal (P00-P96);324
P00:Feto e Recem-Nascido Afetados por Afeccoes Maternas, Nao Obrigatoriamente Relacionadas com a Gravidez Atual;3
P01:Feto e Recem-Nascido Afetados por Complicacoes Maternas da Gravidez;6
P02:Feto e Recem-Nascido Afetados por Complicacoes da Placenta, do Cordao Umbilical e das Membranas;9
P03:Feto e Recem-Nascido Afetados por Outras Complicacoes do Trabalho de Parto e do Parto;3
P04:Feto e Recem-Nascido Afetados por Influencias Nocivas Transmitidas ao Feto Via Placenta ou Leite Materno;0
P05:Crescimento Fetal Retardado e Desnutricao Fetal;151
P07:Transtornos Relacionados com a Gestacao de Curta Duracao e Peso Baixo ao Nascer Nao Classificados em Outra Parte;11
P08:Transtornos Relacionados com a Gestacao Prolongada e Peso Elevado ao Nascer;1
P10:Laceracao Intracraniana e Hemorragia Devidas a Traumatismo de Parto;3
P11:Outros Traumatismos de Parto do Sistema Nervoso Central;1
P12:Lesao do Couro Cabeludo Devida a Traumatismo de Parto;0
P13:Lesoes do Esqueleto Devidas a Traumatismo de Parto;26
P14:Lesoes ao Nascer do Sistema Nervoso Periferico;30
P15:Outros Traumatismos de Parto;1
P20:Hipoxia Intra-Uterina;5
P21:Asfixia ao Nascer;0
P22:Desconforto (Angustia) Respiratorio(A) do Recem-Nascido;0
P23:Pneumonia Congenita;0
P24:Sindrome de Aspiracao Neonatal;0
P25:Enfisema Intersticial e Afeccoes Correlatas Originadas no Periodo Perinatal;1
P26:Hemorragia Pulmonar Originada no Periodo Perinatal;0
P27:Doenca Respiratoria Cronica Originada no Periodo Perinatal;2
P28:Outras Afeccoes Respiratorias Originadas no Periodo Perinatal;1
P29:Transtornos Cardiovasculares Originados no Periodo Perinatal;1
P35:Doencas Virais Congenitas;0
P36:Septicemia Bacteriana do Recem-Nascido;0
P37:Outras Doencas Infecciosas e Parasitarias Congenitas;4
P38:Onfalite do Recem-Nascido com ou sem Hemorragia Leve;0
P39:Outras Infeccoes Especificas do Periodo Perinatal;2
P50:Perda Sanguinea Fetal;4
P51:Hemorragia Umbilical do Recem-Nascido;0
P52:Hemorragia Intracraniana Nao-Traumatica do Feto e do Recem-Nascido;2
P53:Doenca Hemorragica do Feto e do Recem-Nascido;0
P54:Outras Hemorragias Neonatais;2
P55:Doenca Hemolitica do Feto e do Recem-Nascido;1
P56:Hidropsia Fetal Devida a Doenca Hemolitica;1
P57:Kernicterus;1
P58:Ictericia Neonatal Devida a Outras Hemolises Excessivas;0
P59:Ictericia Neonatal Devida a Outras Causas e as Nao Especificadas;1
P60:Coagulacao Intravascular Disseminada do Feto e do Recem-Nascido;0
P61:Outros Transtornos Hematologicos Perinatais;1
P70:Transtornos Transitorios do Metabolismo dos Carboidratos Especificos do Feto e do Recem-Nascido;1
P71:Transtornos Transitorios do Metabolismo do Calcio e do Magnesio do Periodo Neonatal;0
P72:Outros Transtornos Endocrinos Transitorios do Periodo Neonatal;0
P74:Outros Disturbios Eletroliticos e Metabolicos Transitorios do Periodo Neonatal;1
P75:Ileo Meconial (E84.1+);0
P76:Outras Obstrucoes Intestinais do Recem-Nascido;0
P77:Enterocolite Necrotizante do Feto e do Recem-Nascido;0
P78:Outros Transtornos do Aparelho Digestivo do Periodo Perinatal;1
P80:Hipotermia do Recem-Nascido;0
P81:Outros Disturbios da Regulacao Termica do Recem-Nascido;0
P83:Outras Afeccoes Comprometendo O Tegumento Especificas do Feto e do Recem-Nascido;7
P90:Convulsoes do Recem-Nascido;1
P91:Outros Disturbios da Funcao Cerebral do Recem-Nascido;1
P92:Problemas de Alimentacao do Recem-Nascido;25
P93:Reacoes e Intoxicacoes Devidas a Drogas Administradas ao Feto e ao Recem-Nascido;0
P94:Transtornos do Tonus Muscular do Recem-Nascido;1
P95:Morte Fetal de Causa Nao Especificada;10
P96:Outras Afeccoes Originadas no Periodo Perinatal;2
Capítulo XVII: Malformacoes congênitas, deformidades e anomalias cromossômicas (Q00-Q99);4653
Q00:Anencefalia e Malformacoes Similares;3
Q01:Encefalocele;8
Q02:Microcefalia;2
Q03:Hidrocefalia Congenita;19
Q04:Outras Malformacoes Congenitas do Cerebro;29
Q05:Espinha Bifida;60
Q06:Outras Malformacoess Congenitas da Medula Espinhal;19
Q07:Outras Malformacoes Congenitas do Sistema Nervoso;349
Q10:Malformacoes Congenitas das Palpebras, do Aparelho Lacrimal e da Orbita;3
Q11:Anoftalmia, Microftalmia e Macroftalmia;5
Q12:Malformacoes Congenitas do Cristalino;8
Q13:Malformacoes Congenitas da Camara Anterior do Olho;1
Q14:Malformacoes Congenitas da Camara Posterior do Olho;3
Q15:Outras Malformacoes Congenitas do Olho;16
Q16:Malformacoes Congenitas do Ouvido Causando Comprometimento da Audicao;1
Q17:Outras Malformacoes Congenitas da Orelha;23
Q18:Outras Malformacoes Congenitas da Face e do Pescoco;63
Q20:Malformacoes Congenitas das Camaras e das Comunicacoes Cardiacas;32
Q21:Malformacoes Congenitas dos Septos Cardiacos;614
Q22:Malformacoes Congenitas das Valvas Pulmonar e Tricuspide;34
Q23:Malformacoes Congenitas das Valvas Aortica e Mitral;42
Q24:Outras Malformacoes Congenitas do Coracao;54
Q25:Malformacoes Congenitas das Grandes Arterias;99
Q26:Malformacoes Congenitas das Grandes Veias;15
Q27:Outras Malformacoes Congenitas do Sistema Vascular Periferico;73
Q28:Outras Malformacoes Congenitas do Aparelho Circulatorio;382
Q30:Malformacao Congenita do Nariz;4
Q31:Malformacoes Congenitas da Laringe;0
Q32:Malformacoes Congenitas da Traqueia e dos Bronquios;4
Q33:Malformacoes Congenitas do Pulmao;23
Q34:Outras Malformacoes Congenitas do Aparelho Respiratorio;5
Q35:Fenda Palatina;8
Q36:Fenda Labial;4
Q37:Fenda Labial com Fenda Palatina;28
Q38:Outras Malformacoes Congenitas da Lingua, da Boca e da Faringe;6
Q39:Malformacoes Congenitas do Esofago;7
Q40:Outras Malformacoes Congenitas do Trato Digestivo Superior;43
Q41:Ausencia, Atresia e Estenose Congenita do Intestino Delgado;2
Q42:Ausencia, Atresia e Estenose Congenita do Colon;1
Q43:Outras Malformacoes Congenitas do Intestino;31
Q44:Malformacoes Congenitas da Vesicula Biliar, das Vias Biliares e do Figado;49
Q45:Outras Malformacoes Congenitas do Aparelho Digestivo;5
Q50:Malformacoes Congenitas dos Ovarios, das Trompas de Falopio e dos Ligamentos Largos;210
Q51:Malformacoes Congenitas do Utero e do Colo do Utero;51
Q52:Outras Malformacoes Congenitas dos Orgaos Genitais Femininos;10
Q53:Testiculo Nao-Descido;47
Q54:Hipospadias;11
Q55:Outras Malformacoes Congenitas dos Orgaos Genitais Masculinos;3
Q56:Sexo Indeterminado e Pseudo-Hermafroditismo;7
Q60:Agenesia Renal e Outros Defeitos de Reducao do Rim;15
Q61:Doencas Cisticas do Rim;125
Q62:Anomalias Congenitas Obstrutivas da Pelve Renal e Malformacoes Congenitas do Ureter;73
Q63:Outras Malformacoes Congenitas do Rim;8
Q64:Outras Malformacoes Congenitas do Aparelho Urinario;40
Q65:Malformacoes Congenitas do Quadril;215
Q66:Deformidades Congenitas do Pe;764
Q67:Deformidades Osteomusculares Congenitas da Cabeca, da Face, da Coluna e do Torax;79
Q68:Outras Deformidades Osteomusculares Congenitas;36
Q69:Polidactilia;8
Q70:Sindactilia;15
Q71:Defeitos, por Reducao, do Membro Superior;18
Q72:Defeitos, por Reducao, do Membro Inferior;60
Q73:Defeitos por Reducao de Membro Nao Especificado;3
Q74:Outras Malformacoes Congenitas dos Membros;77
Q75:Outras Malformacoes Congenitas dos Ossos do Cranio e da Face;26
Q76:Malformacoes Congenitas da Coluna Vertebral e dos Ossos do Torax;86
Q77:Osteocondrodisplasia com Anomalias de Crescimento dos Ossos Longos e da Coluna Vertebral;11
Q78:Outras Osteocondrodisplasias;54
Q79:Malformacoes Congenitas do Sistema Osteomuscular Nao Classificadas em Outra Parte;36
Q80:Ictiose Congenita;6
Q81:Epidermolise Bolhosa;14
Q82:Outras Malformacoes Congenitas da Pele;34
Q83:Malformacoes Congenitas da Mama;159
Q84:Outras Malformacoes Congenitas do Tegumento;0
Q85:Facomatoses Nao Classificadas em Outra Parte;105
Q86:Sindromes com Malformacoes Congenitas Devidas a Causas Exogenas Conhecidas, Nao Classificadas em Outra Parte;1
Q87:Outras Sindromes com Malformacoes Congenitas Que Acometem Multiplos Sistemas;34
Q89:Outras Malformacoes Congenitas Nao Classificadas em Outra Parte;17
Q90:Sindrome de Down;8
Q91:Sindrome de Edwards e Sindrome de Patau;2
Q92:Outras Trissomias e Trissomias Parciais dos Autossomos, Nao Classificadas em Outra Parte;1
Q93:Monossomias e Delecoes dos Autossomos, Nao Classificadas em Outra Parte;0
Q95:Rearranjos Equilibrados e Marcadores Estruturais, Nao Classificados em Outra Parte;1
Q96:Sindrome de Turner;3
Q97:Outras Anomalias dos Cromossomos Sexuais, Fenotipo Feminino, Nao Classificadas em Outra Parte;0
Q98:Outras Anomalias dos Cromossomos Sexuais, Fenotipo Masculino, Nao Classificadas em Outra Parte;1
Q99:Outras Anomalias dos Cromossomos, Nao Classificadas em Outra Parte;2
Capítulo XVIII: Sintomas, sinais e achados anormais de exames clínicos e de laboratório, Nao classificados em outra parte (R00-R99);20165
R00:Anormalidades do Batimento Cardiaco;148
R01:Sopros e Outros Ruidos Cardiacos;13
R02:Gangrena Nao Classificada em Outra Parte;337
R03:Valor Anormal da Pressao Arterial sem Diagnostico;23
R04:Hemorragia das Vias Respiratorias;108
R05:Tosse;800
R06:Anormalidades da Respiracao;761
R07:Dor de Garganta e no Peito;623
R09:Outros Sintomas e Sinais Relativos Aos Aparelhos Circulatorio e Respiratorio;31
R10:Dor Abdominal e Pelvica;6469
R11:Nausea e Vomitos;125
R12:Pirose;1
R13:Disfagia;44
R14:Flatulencia e Afeccoes Correlatas;1
R15:Incontinencia Fecal;71
R16:Hepatomegalia e Esplenomegalia Nao Classificadas em Outra Parte;82
R17:Ictericia Nao Especificada;123
R18:Ascite;67
R19:Outros Sintomas e Sinais Relativos ao Aparelho Digestivo e ao Abdome;327
R20:Disturbios da Sensibilidade Cutanea;48
R21:Eritema e Outras Erupcoes Cutaneas Nao Especificadas;7
R22:Tumefacao, Massa ou Tumoracao Localizadas da Pele e do Tecido Subcutaneo;1045
R23:Outras Alteracoes Cutaneas;41
R25:Movimentos Involuntarios Anormais;80
R26:Anormalidades da Marcha e da Mobilidade;128
R27:Outros Disturbios da Coordenacao;65
R29:Outros Sintomas e Sinais Relativos Aos Sistemas Nervoso e Osteomuscular;27
R30:Dor Associada a Miccao;15
R31:Hematuria Nao Especificada;37
R32:Incontinencia Urinaria Nao Especificada;1424
R33:Retencao Urinaria;132
R34:Anuria e Oliguria;6
R35:Poliuria;10
R36:Secrecao Uretral;0
R39:Outros Sintomas e Sinais Relativos ao Aparelho Urinario;10
R40:Sonolencia, Estupor e Coma;39
R41:Outros Sintomas e Sinais Relativos a Funcao Cognitiva e a Consciencia;128
R42:Tontura e Instabilidade;433
R43:Disturbios do Olfato e do Paladar;31
R44:Outros Sintomas e Sinais Relativos as Sensacos e as Percepcoes Gerais;35
R45:Sintomas e Sinais Relativos ao Estado Emocional;126
R46:Sintomas e Sinais Relativos a Aparencia e ao Comportamento;15
R47:Disturbios da Fala Nao Classificados em Outra Parte;29
R48:Dislexia e Outras Disfuncoes Simbolicas, Nao Classificadas em Outra Parte;3
R49:Disturbios da Voz;345
R50:Febre de Origem Desconhecida;262
R51:Cefaleia;702
R52:Dor Nao Classificada em Outra Parte;2949
R53:Mal Estar, Fadiga;219
R54:Senilidade;8
R55:Sincope e Colapso;286
R56:Convulsoes, Nao Classificadas em Outra Parte;275
R57:Choque Nao Classificado em Outra Parte;64
R58:Hemorragia Nao Classificada em Outra Parte;22
R59:Aumento de Volume dos Ganglios Linfaticos;175
R60:Edema Nao Classificado em Outra Parte;138
R61:Hiperidrose;28
R62:Retardo do Desenvolvimento Fisiologico Normal;2
R63:Sintomas e Sinais Relativos a Ingestao de Alimentos e Liquidos;47
R64:Caquexia;29
R68:Outros Sintomas e Sinais Gerais;50
R69:Causas Desconhecidas e Nao Especificadas de Morbidade;163
R70:Velocidade de Hemossedimentacao Elevada e Outras Anormalidades da Viscosidade Plasmatica;1
R71:Anormalidade das Hemacias;0
R72:Anormalidade dos Leucocitos Nao Classificada em Outra Parte;27
R73:Aumento da Glicemia;10
R74:Anormalidades dos Niveis de Enzimas Sericas;11
R75:Evidencia Laboratorial do Virus da Imunodeficiencia Humana [Hiv];2
R76:Outros Achados Imunologicos Anormais no Soro;1
R77:Outras Anormalidades das Proteinas Plasmaticas;2
R78:Presenca de Drogas e de Outras Substancias Normalmente Nao Encontradas no Sangue;2
R79:Outros Achados Anormais de Exames Quimicos do Sangue;4
R80:Proteinuria Isolada;11
R81:Glicosuria;5
R82:Outros Achados Anormais na Urina;3
R83:Achados Anormais no Liquido Cefalorraquidiano;4
R84:Achados Anormais de Material Proveniente dos Orgaos Respiratorios e do Torax;1
R85:Achados Anormais de Material Proveniente dos Orgaos Digestivos e da Cavidade Abdominal;3
R86:Achados Anormais de Material Proveniente dos Orgaos Genitais Masculinos;1
R87:Achados Anormais de Material Proveniente dos Orgaos Genitais Femininos;0
R89:Achados Anormais de Material Proveniente de Outros Orgaos, Aparelhos, Sistemas e Tecidos;0
R90:Resultados Anormais de Exames para Diagnostico por Imagem do Sistema Nervoso Central;87
R91:Achados Anormais, de Exames para Diagnostico por Imagem, do Pulmao;99
R92:Achados Anormais, de Exames para Diagnostico por Imagem, da Mama;16
R93:Achados Anormais de Exames para Diagnostico por Imagem de Outras Estruturas do Corpo;32
R94:Resultados Anormais de Estudos de Funcao;7
R95:Sindrome da Morte Subita na Infancia;2
R96:Outras Mortes Subitas de Causa Desconhecida;0
R98:Morte sem Assistencia;0
R99:Outras Causas Mal Definidas e as Nao Especificadas de Mortalidade;2
Capítulo XIX: Lesoes, envenenamento e algumas outras conseqüências de causas externas (S00-T98);515918
S00:Traumatismo Superficial da Cabeca;188
S01:Ferimento da Cabeca;324
S02:Fratura do Cranio e dos Ossos da Face;3378
S03:Luxacao, Entorse ou Distensao das Articulacoes e dos Ligamentos da Cabeca;68
S04:Traumatismo dos Nervos Cranianos;93
S05:Traumatismo do Olho e da Orbita Ocular;942
S06:Traumatismo Intracraniano;7249
S07:Lesoe por Esmagamento da Cabeca;25
S08:Amputacao Traumatica de Parte da Cabeca;34
S09:Outros Traumatismos da Cabeca e Os Nao Especificados;825
S10:Traumatismo Superficial do Pescoco;31
S11:Ferimento do Pescoco;111
S12:Fratura do Pescoco;2145
S13:Luxacao, Entorse ou Distensao das Articulacoes e dos Ligamentos do Pescoco;194
S14:Traumatismo de Nervos e da Medula Espinhal ao Nivel Cervical;1414
S15:Traumatismo dos Vasos Sanguineos ao Nivel do Pescoco;14
S16:Traumatismo de Tendoes e de Musculos do Pescoco;9
S17:Lesoes por Esmagamento do Pescoco;8
S18:Amputacao Traumatica ao Nivel do Pescoco;3
S19:Outros Traumatismos do Pescoco e Os Nao Especificados;36
S20:Traumatismo Superficial do Torax;657
S21:Ferimento do Torax;186
S22:Fratura de Costela(s), Esterno e Coluna Toracica;8166
S23:Luxacao, Entorse e Distensao de Articulacoes e dos Ligamentos do Torax;121
S24:Traumatismos de Nervos e da Medula Espinhal ao Nivel do Torax;141
S25:Traumatismo de Vasos Sanguineos do Torax;71
S26:Traumatismo do Coracao;19
S27:Traumatismo de Outros Orgaos Intratoracicos e dos Nao Especificados;446
S28:Lesao por Esmagamento do Torax e Amputacao Traumatica de Parte do Torax;12
S29:Outros Traumatismos do Torax e Os Nao Especificados;176
S30:Traumatismo Superficial do Abdome, do Dorso e da Pelve;357
S31:Ferimento do Abdome, do Dorso e da Pelve;503
S32:Fratura da Coluna Lombar e da Pelve;12422
S33:Luxacao, Entorse ou Distensao das Articulacoes e dos Ligamentos da Coluna Lombar e da Pelve;891
S34:Traumatismo dos Nervos e da Medula Lombar ao Nivel do Abdome, do Dorso e da Pelve;161
S35:Traumatismo de Vasos Sanguineos ao Nivel do Abdome, do Dorso e da Pelve;32
S36:Traumatismo de Orgaos Intra-Abdominais;927
S37:Traumatismo do Aparelho Urinario e de Orgaos Pelvicos;223
S38:Lesao por Esmagamento e Amputacao Traumatica de Parte do Abdome, do Dorso e da Pelve;19
S39:Outros Traumatismos e Os Nao Especificados do Abdome, do Dorso e da Pelve;102
S40:Traumatismo Superficial do Ombro e do Braco;1030
S41:Ferimento do Ombro e do Braco;309
S42:Fratura do Ombro e do Braco;43927
S43:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos da Cintura Escapular;12918
S44:Traumatismo de Nervos ao Nivel do Ombro e do Braco;249
S45:Traumatismo dos Vasos Sanguineos ao Nivel do Ombro e do Braco;54
S46:Traumatismo de Tendao e Musculo ao Nivel do Ombro e do Braco;2799
S47:Lesao por Esmagamento do Ombro e do Braco;17
S48:Amputacao Traumatica do Ombro e do Braco;95
S49:Outros Traumatismos e Os Nao Especificados do Ombro e do Braco;91
S50:Traumatismo Superficial do Cotovelo e do Antebraco;589
S51:Ferimento do Antebraco;671
S52:Fratura do Antebraco;60007
S53:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos do Cotovelo;2027
S54:Traumatismo de Nervos ao Nivel do Antebraco;324
S55:Traumatismo de Vasos Sanguineos ao Nivel do Antebraco;59
S56:Traumatismo do Musculo e Tendao ao Nivel do Antebraco;504
S57:Lesao por Esmagamento do Antebraco;42
S58:Amputacao Traumatica do Cotovelo e do Antebraco;81
S59:Outros Traumatismos do Antebraco e Os Nao Especificados;187
S60:Traumatismo Superficial do Punho e da Mao;2559
S61:Ferimento do Punho e da Mao;5531
S62:Fratura ao Nivel do Punho e da Mao;56461
S63:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos ao Nivel do Punho e da Mao;3840
S64:Traumatismo de Nervos ao Nivel do Punho e da Mao;742
S65:Traumatismo de Vasos Sanguineos ao Nivel do Punho e da Mao;108
S66:Traumatismo de Musculo e Tendao ao Nivel do Punho e da Mao;7472
S67:Lesao por Esmagamento do Punho e da Mao;541
S68:Amputacao Traumatica ao Nivel do Punho e da Mao;5878
S69:Outros Traumatismos e Os Nao Especificados do Punho e da Mao;541
S70:Traumatismo Superficial do Quadril e da Coxa;385
S71:Ferimento do Quadril e da Coxa;324
S72:Fratura do Femur;18113
S73:Luxacao, Entorse e Distensao da Articulacao e dos Ligamentos do Quadril;427
S74:Traumatismo de Nervos ao Nivel do Quadril e da Coxa;47
S75:Traumatismo de Vasos Sanguineos ao Nivel do Quadril e da Coxa;58
S76:Traumatismo de Musculo e de Tendao ao Nivel do Quadril e da Coxa;709
S77:Lesao por Esmagamento do Quadril e da Coxa;21
S78:Amputacao Traumatica do Quadril e da Coxa;322
S79:Outros Traumatismos e Os Nao Especificados do Quadril e da Coxa;148
S80:Traumatismo Superficial da Perna;3227
S81:Ferimento da Perna;2641
S82:Fratura da Perna, Incluindo Tornozelo;93801
S83:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos do Joelho;30321
S84:Traumatismo de Nervos Perifericos da Perna;220
S85:Traumatismo de Vasos Sanguineos da Perna;125
S86:Traumatismos de Musculo e de Tendao ao Nivel da Perna;5362
S87:Traumatismo por Esmagamento da Perna;105
S88:Amputacao Traumatica da Perna;687
S89:Outros Traumatismos e Os Nao Especificados da Perna;221
S90:Traumatismo Superficial do Tornozelo e do Pe;2936
S91:Ferimentos do Tornozelo e do Pe;3232
S92:Fratura do Pe (Exceto do Tornozelo);52339
S93:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos ao Nivel do Tornozelo e do Pe;15028
S94:Traumatismo dos Nervos ao Nivel do Tornozelo e do Pe;222
S95:Traumatismo de Vasos Sanguineos ao Nivel do Tornozelo e do Pe;33
S96:Traumatismos do Musculo e Tendao ao Nivel do Tornozelo e do Pe;1033
S97:Lesao por Esmagamento do Tornozelo e do Pe;163
S98:Amputacao Traumatica do Tornozelo e do Pe;901
S99:Outros Traumatismos e Os Nao Especificados do Tornozelo e do Pe;396
T00:Traumatismos Superficiais Envolvendo Multiplas Regioes do Corpo;330
T01:Ferimentos Envolvendo Multiplas Regioes do Corpo;343
T02:Fraturas Envolvendo Multiplas Regioes do Corpo;536
T03:Luxacoes, Entorses e Distensoes Envolvendo Regioes Multiplas do Corpo;28
T04:Traumatismos por Esmagamento Envolvendo Multiplas Regioes do Corpo;28
T05:Amputacoes Traumaticas Envolvendo Multiplas Regioes do Corpo;23
T06:Outros Traumatismos Envolvendo Regioes Multiplas do Corpo, Nao Classificados em Outra Parte;149
T07:Traumatismos Multiplos Nao Especificados;2993
T08:Fratura da Coluna, Nivel Nao Especificado;703
T09:Outros Traumatismos de Coluna e Tronco, Nivel Nao Especificado;339
T10:Fratura do Membro Superior, Nivel Nao Especificado;250
T11:Outros Traumatismos de Membro Superior, Nivel Nao Especificado;393
T12:Fratura do Membro Inferior, Nivel Nao Especificado;312
T13:Outros Traumatismos de Membro Inferior, Nivel Nao Especificado;731
T14:Traumatismo de Regiao Nao Especificada do Corpo;1757
T15:Corpo Estranho na Parte Externa do Olho;23
T16:Corpo Estranho no Ouvido;2
T17:Corpo Estranho no Trato Respiratorio;14
T18:Corpo Estranho no Aparelho Digestivo;48
T19:Corpo Estranho no Trato Geniturinario;23
T20:Queimadura e Corrosao da Cabeca e Pescoco;155
T21:Queimadura e Corrosao do Tronco;185
T22:Queimadura e Corrosao do Ombro e Membro Superior, Exceto Punho e Mao;230
T23:Queimadura e Corrosao do Punho e da Mao;530
T24:Queimadura e Corrosao do Quadril e Membro Inferior, Exceto Tornozelo e do Pe;300
T25:Queimadura e Corrosao do Tornozelo e do Pe;445
T26:Queimadura e Corrosao Limitadas ao Olho e Seus Anexos;53
T27:Queimadura e Corrosao do Trato Respiratorio;15
T28:Queimadura e Corrosao de Outros Orgaos Internos;11
