CID10 CATEGORIA;Total_2017
N82:Fistulas do Trato Genital Feminino;239
N83:Transtornos Nao-Inflamatorios do Ovario, da Trompa de Falopio e do Ligamento Largo;6275
N84:Polipo do Trato Genital Feminino;737
N85:Outros Transtornos Nao-Inflamatorios do Utero, Exceto do Colo do Utero;1950
N86:Erosao e Ectropio do Colo do Utero;29
N87:Displasia do Colo do Utero;887
N88:Outros Transtornos Nao-Inflamatorios do Colo do Utero;1165
N89:Outros Transtornos Nao-Inflamatorios da Vagina;109
N90:Outros Transtornos Nao-Inflamatorios da Vulva e do Perineo;545
N91:Menstruacao Ausente, Escassa e Pouco Frequente;16
N92:Menstruacao Excessiva, Frequente e Irregular;1991
N93:Outros Sangramentos Anormais do Utero e da Vagina;1148
N94:Dor e Outras Afeccoes Associadas com Os Orgaos Genitais Femininos e com O Ciclo Menstrual;213
N95:Transtornos da Menopausa e da Perimenopausa;41
N96:Abortamento Habitual;193
N97:Infertilidade Feminina;155
N98:Complicacoes Associadas a Fecundacao Artificial;14
N99:Transtornos do Trato Geniturinario Pos-Procedimentos Nao Classificados em Outra Parte;373
Capítulo XV: Gravidez, parto e puerpério (O00-O99);67808
O00:Gravidez Ectopica;4301
O01:Mola Hidatiforme;162
O02:Outros Produtos Anormais da Concepcao;766
O03:Aborto Espontaneo;2310
O04:Aborto por Razoes Medicas e Legais;23
O05:Outros Tipos de Aborto;123
O06:Aborto Nao Especificado;542
O07:Falha de Tentativa de Aborto;5
O08:Complicacoes Consequentes a Aborto e Gravidez Ectopica ou Molar;106
O10:Hipertensao Pre-Existente Complicando a Gravidez, O Parto e O Puerperio;1534
O11:Disturbio Hipertensivo Pre-Existente com Proteinuria Superposta;47
O12:Edema e Proteinuria Gestacionais [Induzidos Pela Gravidez], sem Hipertensao;357
O13:Hipertensao Gestacional [Induzida Pela Gravidez] sem Proteinuria Significativa;2098
O14:Hipertensao Gestacional [Induzida Pela Gravidez] com Proteinuria Significativa;1904
O15:Eclampsia;140
O16:Hipertensao Materna Nao Especificada;725
O20:Hemorragia do Inicio da Gravidez;21272
O21:Vomitos Excessivos na Gravidez;2182
O22:Complicacoes Venosas na Gravidez;564
O23:Infeccoes do Trato Geniturinario na Gravidez;808
O24:Diabetes Mellitus na Gravidez;1193
O25:Desnutricao na Gravidez;25
O26:Assistencia Materna por Outras Complicacoes Ligadas Predominantemente a Gravidez;3443
O28:Achados Anormais do Rastreamento [ Screening ] Antenatal da Moe;197
O29:Complicacoes de Anestesia Administrada Durante a Gravidez;3
O30:Gestacao Multipla;898
O31:Complicacoes Especificas de Gestacao Multipla;180
O32:Assistencia Prestada a Moe por Motivo de Apresentacao Anormal, Conhecida ou Suspeitada, do Feto;26
O33:Assistencia Prestada a Moe por Uma Desproporcao Conhecida ou Suspeita;23
O34:Assistencia Prestada a Moe por Anormalidade, Conhecida ou Suspeita, dos Orgaos Pelvicos Maternos;1106
O35:Assistencia Prestada a Moe por Anormalidade e Lesao Fetais, Conhecidas ou Suspeitadas;98
O36:Assistencia Prestada a Moe por Outros Problemas Fetais Conhecidos ou Suspeitados;267
O40:Polihidramnio;119
O41:Outros Transtornos das Membranas e do Liquido Amniotico;705
O42:Ruptura Prematura de Membranas;287
O43:Transtornos da Placenta;331
O44:Placenta Previa;1871
O45:Descolamento Prematuro da Placenta [Abruptio Placentae];1453
O46:Hemorragia Anteparto Nao Classificada em Outra Parte;230
O47:Falso Trabalho de Parto;2798
O48:Gravidez Prolongada;16
O60:Parto Pre-Termo;6740
O61:Falha na Inducao do Trabalho de Parto;11
O62:Anormalidades da Contracao Uterina;4584
O63:Trabalho de Parto Prolongado;27
O64:Obstrucao do Trabalho de Parto Devida a Ma-Posicao ou Ma-Apresentacao do Feto;12
O65:Obstrucao do Trabalho de Parto Devida a Anormalidade Pelvica da Moe;8
O66:Outras Formas de Obstrucao do Trabalho de Parto;10
O67:Trabalho de Parto e Parto Complicados por Hemorragia Intraparto Nao Classificados em Outra Parte;5
O68:Trabalho de Parto e Parto Complicados por Sofrimento Fetal;41
O69:Trabalho de Parto e Parto Complicados por Anormalidade do Cordao Umbilical;14
O70:Laceracao do Perineo Durante O Parto;50
O71:Outros Traumatismos Obstetricos;43
O72:Hemorragia Pos-Parto;57
O73:Retencao da Placenta e das Membranas, sem Hemorragias;6
O74:Complicacoes de Anestesia Durante O Trabalho de Parto e O Parto;1
O75:Outras Complicacoes do Trabalho de Parto e do Parto Nao Classificadas em Outra Parte;21
O80:Parto Unico Espontaneo;39
O81:Parto Unico por Forceps ou Vacuo-Extrator;1
O82:Parto Unico por Cesariana;88
O83:Outros Tipos de Parto Unico Assistido;25
O84:Parto Multiplo;7
O85:Infeccao Puerperal;8
O86:Outras Infeccoes Puerperais;22
O87:Complicacoes Venosas no Puerperio;19
O88:Embolia de Origem Obstetrica;5
O89:Complicacoes da Anestesia Administrada Durante O Puerperio;0
O90:Complicacoes do Puerperio Nao Classificadas em Outra Parte;48
O91:Infeccoes Mamarias Associadas ao Parto;20
O92:Outras Afeccoes da Mama e da Lactacao Associadas ao Parto;22
O94:Sequelas de Complicacoes da Gravidez, Parto e Puerperio;7
O95:Morte Obstetrica de Causa Nao Especificada;6
O96:Morte, por Qualquer Causa Obstetrica, Que Ocorre Mais de 42 Dias, Mas Menos de 1 Ano, Apos O Parto;0
O97:Morte por Sequelas de Causas Obstetricas Diretas;0
O98:Doencas Infecciosas e Parasitarias Maternas Classificaveis em Outra Parte Mas Que Compliquem a Gravidez, O Parto e O Puerperio;24
O99:Outras Doencas da Moe, Classificadas em Outra Parte, Mas Que Complicam a Gravidez O Parto e O Puerperio;599
Capítulo XVI: Algumas afeccoes originadas no período perinatal (P00-P96);421
P00:Feto e Recem-Nascido Afetados por Afeccoes Maternas, Nao Obrigatoriamente Relacionadas com a Gravidez Atual;4
P01:Feto e Recem-Nascido Afetados por Complicacoes Maternas da Gravidez;7
P02:Feto e Recem-Nascido Afetados por Complicacoes da Placenta, do Cordao Umbilical e das Membranas;8
P03:Feto e Recem-Nascido Afetados por Outras Complicacoes do Trabalho de Parto e do Parto;8
P04:Feto e Recem-Nascido Afetados por Influencias Nocivas Transmitidas ao Feto Via Placenta ou Leite Materno;0
P05:Crescimento Fetal Retardado e Desnutricao Fetal;158
P07:Transtornos Relacionados com a Gestacao de Curta Duracao e Peso Baixo ao Nascer Nao Classificados em Outra Parte;9
P08:Transtornos Relacionados com a Gestacao Prolongada e Peso Elevado ao Nascer;2
P10:Laceracao Intracraniana e Hemorragia Devidas a Traumatismo de Parto;1
P11:Outros Traumatismos de Parto do Sistema Nervoso Central;0
P12:Lesao do Couro Cabeludo Devida a Traumatismo de Parto;0
P13:Lesoes do Esqueleto Devidas a Traumatismo de Parto;30
P14:Lesoes ao Nascer do Sistema Nervoso Periferico;7
P15:Outros Traumatismos de Parto;2
P20:Hipoxia Intra-Uterina;2
P21:Asfixia ao Nascer;0
P22:Desconforto (Angustia) Respiratorio(A) do Recem-Nascido;0
P23:Pneumonia Congenita;0
P24:Sindrome de Aspiracao Neonatal;1
P25:Enfisema Intersticial e Afeccoes Correlatas Originadas no Periodo Perinatal;2
P26:Hemorragia Pulmonar Originada no Periodo Perinatal;1
P27:Doenca Respiratoria Cronica Originada no Periodo Perinatal;0
P28:Outras Afeccoes Respiratorias Originadas no Periodo Perinatal;0
P29:Transtornos Cardiovasculares Originados no Periodo Perinatal;1
P35:Doencas Virais Congenitas;1
P36:Septicemia Bacteriana do Recem-Nascido;0
P37:Outras Doencas Infecciosas e Parasitarias Congenitas;5
P38:Onfalite do Recem-Nascido com ou sem Hemorragia Leve;0
P39:Outras Infeccoes Especificas do Periodo Perinatal;19
P50:Perda Sanguinea Fetal;5
P51:Hemorragia Umbilical do Recem-Nascido;0
P52:Hemorragia Intracraniana Nao-Traumatica do Feto e do Recem-Nascido;8
P53:Doenca Hemorragica do Feto e do Recem-Nascido;0
P54:Outras Hemorragias Neonatais;5
P55:Doenca Hemolitica do Feto e do Recem-Nascido;0
P56:Hidropsia Fetal Devida a Doenca Hemolitica;4
P57:Kernicterus;27
P58:Ictericia Neonatal Devida a Outras Hemolises Excessivas;0
P59:Ictericia Neonatal Devida a Outras Causas e as Nao Especificadas;0
P60:Coagulacao Intravascular Disseminada do Feto e do Recem-Nascido;0
P61:Outros Transtornos Hematologicos Perinatais;1
P70:Transtornos Transitorios do Metabolismo dos Carboidratos Especificos do Feto e do Recem-Nascido;1
P71:Transtornos Transitorios do Metabolismo do Calcio e do Magnesio do Periodo Neonatal;2
P72:Outros Transtornos Endocrinos Transitorios do Periodo Neonatal;3
P74:Outros Disturbios Eletroliticos e Metabolicos Transitorios do Periodo Neonatal;0
P75:Ileo Meconial (E84.1+);0
P76:Outras Obstrucoes Intestinais do Recem-Nascido;0
P77:Enterocolite Necrotizante do Feto e do Recem-Nascido;0
P78:Outros Transtornos do Aparelho Digestivo do Periodo Perinatal;1
P80:Hipotermia do Recem-Nascido;0
P81:Outros Disturbios da Regulacao Termica do Recem-Nascido;0
P83:Outras Afeccoes Comprometendo O Tegumento Especificas do Feto e do Recem-Nascido;30
P90:Convulsoes do Recem-Nascido;0
P91:Outros Disturbios da Funcao Cerebral do Recem-Nascido;7
P92:Problemas de Alimentacao do Recem-Nascido;10
P93:Reacoes e Intoxicacoes Devidas a Drogas Administradas ao Feto e ao Recem-Nascido;0
P94:Transtornos do Tonus Muscular do Recem-Nascido;0
P95:Morte Fetal de Causa Nao Especificada;40
P96:Outras Afeccoes Originadas no Periodo Perinatal;9
Capítulo XVII: Malformacoes congênitas, deformidades e anomalias cromossômicas (Q00-Q99);5511
Q00:Anencefalia e Malformacoes Similares;0
Q01:Encefalocele;8
Q02:Microcefalia;4
Q03:Hidrocefalia Congenita;11
Q04:Outras Malformacoes Congenitas do Cerebro;27
Q05:Espinha Bifida;34
Q06:Outras Malformacoes Congenitas da Medula Espinhal;24
Q07:Outras Malformacoes Congenitas do Sistema Nervoso;244
Q10:Malformacoes Congenitas das Palpebras, do Aparelho Lacrimal e da Orbita;13
Q11:Anoftalmia, Microftalmia e Macroftalmia;10
Q12:Malformacoes Congenitas do Cristalino;43
Q13:Malformacoes Congenitas da Camara Anterior do Olho;4
Q14:Malformacoes Congenitas da Camara Posterior do Olho;0
Q15:Outras Malformacoes Congenitas do Olho;19
Q16:Malformacoes Congenitas do Ouvido Causando Comprometimento da Audicao;2
Q17:Outras Malformacoes Congenitas da Orelha;60
Q18:Outras Malformacoes Congenitas da Face e do Pescoco;162
Q20:Malformacoes Congenitas das Camaras e das Comunicacoes Cardiacas;52
Q21:Malformacoes Congenitas dos Septos Cardiacos;710
Q22:Malformacoes Congenitas das Valvas Pulmonar e Tricuspide;36
Q23:Malformacoes Congenitas das Valvas Aortica e Mitral;50
Q24:Outras Malformacoes Congenitas do Coracao;39
Q25:Malformacoes Congenitas das Grandes Arterias;83
Q26:Malformacoes Congenitas das Grandes Veias;8
Q27:Outras Malformacoes Congenitas do Sistema Vascular Periferico;73
Q28:Outras Malformacoes Congenitas do Aparelho Circulatorio;258
Q30:Malformacao Congenita do Nariz;18
Q31:Malformacoes Congenitas da Laringe;2
Q32:Malformacoes Congenitas da Traqueia e dos Bronquios;6
Q33:Malformacoes Congenitas do Pulmao;13
Q34:Outras Malformacoes Congenitas do Aparelho Respiratorio;11
Q35:Fenda Palatina;33
Q36:Fenda Labial;18
Q37:Fenda Labial com Fenda Palatina;80
Q38:Outras Malformacoes Congenitas da Lingua, da Boca e da Faringe;17
Q39:Malformacoes Congenitas do Esofago;13
Q40:Outras Malformacoes Congenitas do Trato Digestivo Superior;83
Q41:Ausencia, Atresia e Estenose Congenita do Intestino Delgado;2
Q42:Ausencia, Atresia e Estenose Congenita do Colon;1
Q43:Outras Malformacoes Congenitas do Intestino;76
Q44:Malformacoes Congenitas da Vesicula Biliar, das Vias Biliares e do Figado;55
Q45:Outras Malformacoes Congenitas do Aparelho Digestivo;8
Q50:Malformacoes Congenitas dos Ovarios, das Trompas de Falopio e dos Ligamentos Largos;641
Q51:Malformacoes Congenitas do Utero e do Colo do Utero;68
Q52:Outras Malformacoes Congenitas dos Orgaos Genitais Femininos;26
Q53:Testiculo Nao-Descido;94
Q54:Hipospadias;19
Q55:Outras Malformacoes Congenitas dos Orgaos Genitais Masculinos;11
Q56:Sexo Indeterminado e Pseudo-Hermafroditismo;0
Q60:Agenesia Renal e Outros Defeitos de Reducao do Rim;15
Q61:Doencas Cisticas do Rim;132
Q62:Anomalias Congenitas Obstrutivas da Pelve Renal e Malformacoes Congenitas do Ureter;129
Q63:Outras Malformacoes Congenitas do Rim;10
Q64:Outras Malformacoes Congenitas do Aparelho Urinario;52
Q65:Malformacoes Congenitas do Quadril;142
Q66:Deformidades Congenitas do Pe;548
Q67:Deformidades Osteomusculares Congenitas da Cabeca, da Face, da Coluna e do Torax;112
Q68:Outras Deformidades Osteomusculares Congenitas;62
Q69:Polidactilia;20
Q70:Sindactilia;28
Q71:Defeitos, por Reducao, do Membro Superior;10
Q72:Defeitos, por Reducao, do Membro Inferior;45
Q73:Defeitos por Reducao de Membro Nao Especificado;4
Q74:Outras Malformacoes Congenitas dos Membros;50
Q75:Outras Malformacoes Congenitas dos Ossos do Cranio e da Face;49
Q76:Malformacoes Congenitas da Coluna Vertebral e dos Ossos do Torax;53
Q77:Osteocondrodisplasia com Anomalias de Crescimento dos Ossos Longos e da Coluna Vertebral;25
Q78:Outras Osteocondrodisplasias;82
Q79:Malformacoes Congenitas do Sistema Osteomuscular Nao Classificadas em Outra Parte;32
Q80:Ictiose Congenita;14
Q81:Epidermolise Bolhosa;15
Q82:Outras Malformacoes Congenitas da Pele;39
Q83:Malformacoes Congenitas da Mama;409
Q84:Outras Malformacoes Congenitas do Tegumento;3
Q85:Facomatoses Nao Classificadas em Outra Parte;92
Q86:Sindromes com Malformacoes Congenitas Devidas a Causas Exogenas Conhecidas, Nao Classificadas em Outra Parte;1
Q87:Outras Sindromes com Malformacoes Congenitas Que Acometem Multiplos Sistemas;30
Q89:Outras Malformacoes Congenitas Nao Classificadas em Outra Parte;28
Q90:Sindrome de Down;2
Q91:Sindrome de Edwards e Sindrome de Patau;2
Q92:Outras Trissomias e Trissomias Parciais dos Autossomos, Nao Classificadas em Outra Parte;0
Q93:Monossomias e Delecoes dos Autossomos, Nao Classificadas em Outra Parte;0
Q95:Rearranjos Equilibrados e Marcadores Estruturais, Nao Classificados em Outra Parte;1
Q96:Sindrome de Turner;3
Q97:Outras Anomalias dos Cromossomos Sexuais, Fenotipo Feminino, Nao Classificadas em Outra Parte;0
Q98:Outras Anomalias dos Cromossomos Sexuais, Fenotipo Masculino, Nao Classificadas em Outra Parte;1
Q99:Outras Anomalias dos Cromossomos, Nao Classificadas em Outra Parte;2
Capítulo XVIII: Sintomas, sinais e achados anormais de exames clínicos e de laboratório, nao classificados em outra parte (R00-R99);19797
R00:Anormalidades do Batimento Cardiaco;208
R01:Sopros e Outros Ruidos Cardiacos;9
R02:Gangrena Nao Classificada em Outra Parte;265
R03:Valor Anormal da Pressao Arterial sem Diagnostico;3
R04:Hemorragia das Vias Respiratorias;173
R05:Tosse;88
R06:Anormalidades da Respiracao;269
R07:Dor de Garganta e no Peito;613
R09:Outros Sintomas e Sinais Relativos Aos Aparelhos Circulatorio e Respiratorio;27
R10:Dor Abdominal e Pelvica;7325
R11:Nausea e Vomitos;98
R12:Pirose;2
R13:Disfagia;27
R14:Flatulencia e Afeccoes Correlatas;0
R15:Incontinencia Fecal;65
R16:Hepatomegalia e Esplenomegalia Nao Classificadas em Outra Parte;153
R17:Ictericia Nao Especificada;184
R18:Ascite;76
R19:Outros Sintomas e Sinais Relativos ao Aparelho Digestivo e ao Abdome;363
R20:Disturbios da Sensibilidade Cutanea;52
R21:Eritema e Outras Erupcoes Cutaneas Nao Especificadas;16
R22:Tumefacao, Massa ou Tumoracao Localizadas da Pele e do Tecido Subcutaneo;1429
R23:Outras Alteracoes Cutaneas;54
R25:Movimentos Involuntarios Anormais;80
R26:Anormalidades da Marcha e da Mobilidade;45
R27:Outros Disturbios da Coordenacao;68
R29:Outros Sintomas e Sinais Relativos Aos Sistemas Nervoso e Osteomuscular;30
R30:Dor Associada a Miccao;15
R31:Hematuria Nao Especificada;52
R32:Incontinencia Urinaria Nao Especificada;3298
R33:Retencao Urinaria;183
R34:Anuria e Oliguria;2
R35:Poliuria;3
R36:Secrecao Uretral;0
R39:Outros Sintomas e Sinais Relativos ao Aparelho Urinario;18
R40:Sonolencia, Estupor e Coma;34
R41:Outros Sintomas e Sinais Relativos a Funcao Cognitiva e a Consciencia;43
R42:Tontura e Instabilidade;509
R43:Disturbios do Olfato e do Paladar;5
R44:Outros Sintomas e Sinais Relativos as Sensacoes e as Percepcoes Gerais;9
R45:Sintomas e Sinais Relativos ao Estado Emocional;77
R46:Sintomas e Sinais Relativos a Aparencia e ao Comportamento;17
R47:Disturbios da Fala Nao Classificados em Outra Parte;12
R48:Dislexia e Outras Disfuncoes Simbolicas, Nao Classificadas em Outra Parte;2
R49:Disturbios da Voz;774
R50:Febre de Origem Desconhecida;158
R51:Cefaleia;732
R52:Dor Nao Classificada em Outra Parte;759
R53:Mal Estar, Fadiga;87
R54:Senilidade;18
R55:Sincope e Colapso;313
R56:Convulsoes, Nao Classificadas em Outra Parte;176
R57:Choque Nao Classificado em Outra Parte;58
R58:Hemorragia Nao Classificada em Outra Parte;63
R59:Aumento de Volume dos Ganglios Linfaticos;216
R60:Edema Nao Classificado em Outra Parte;131
R61:Hiperidrose;61
R62:Retardo do Desenvolvimento Fisiologico Normal;6
R63:Sintomas e Sinais Relativos a Ingestao de Alimentos e Liquidos;52
R64:Caquexia;23
R68:Outros Sintomas e Sinais Gerais;51
R69:Causas Desconhecidas e Nao Especificadas de Morbidade;105
R70:Velocidade de Hemossedimentacao Elevada e Outras Anormalidades da Viscosidade Plasmatica;0
R71:Anormalidade das Hemacias;0
R72:Anormalidade dos Leucocitos Nao Classificada em Outra Parte;1
R73:Aumento da Glicemia;0
R74:Anormalidades dos Niveis de Enzimas Sericas;0
R75:Evidencia Laboratorial do Virus da Imunodeficiencia Humana [Hiv];0
R76:Outros Achados Imunologicos Anormais no Soro;0
R77:Outras Anormalidades das Proteinas Plasmaticas;0
R78:Presenca de Drogas e de Outras Substancias Normalmente Nao Encontradas no Sangue;0
R79:Outros Achados Anormais de Exames Quimicos do Sangue;0
R80:Proteinuria Isolada;3
R81:Glicosuria;1
R82:Outros Achados Anormais na Urina;0
R83:Achados Anormais no Liquido Cefalorraquidiano;0
R84:Achados Anormais de Material Proveniente dos Orgaos Respiratorios e do Torax;0
R85:Achados Anormais de Material Proveniente dos Orgaos Digestivos e da Cavidade Abdominal;0
R86:Achados Anormais de Material Proveniente dos Orgaos Genitais Masculinos;0
R87:Achados Anormais de Material Proveniente dos Orgaos Genitais Femininos;0
R89:Achados Anormais de Material Proveniente de Outros Orgaos, Aparelhos, Sistemas e Tecidos;0
R90:Resultados Anormais de Exames para Diagnostico por Imagem do Sistema Nervoso Central;2
R91:Achados Anormais, de Exames para Diagnostico por Imagem, do Pulmao;2
R92:Achados Anormais, de Exames para Diagnostico por Imagem, da Mama;1
R93:Achados Anormais de Exames para Diagnostico por Imagem de Outras Estruturas do Corpo;2
R94:Resultados Anormais de Estudos de Funcao;1
R95:Sindrome da Morte Subita na Infancia;0
R96:Outras Mortes Subitas de Causa Desconhecida;0
R98:Morte sem Assistencia;0
R99:Outras Causas Mal Definidas e as Nao Especificadas de Mortalidade;0
Capítulo XIX: Lesoes, envenenamento e algumas outras conseqüências de causas externas (S00-T98);486451
S00:Traumatismo Superficial da Cabeca;288
S01:Ferimento da Cabeca;774
S02:Fratura do Cranio e dos Ossos da Face;5036
S03:Luxacao, Entorse ou Distensao das Articulacoes e dos Ligamentos da Cabeca;140
S04:Traumatismo dos Nervos Cranianos;115
S05:Traumatismo do Olho e da Orbita Ocular;1055
S06:Traumatismo Intracraniano;8384
S07:Lesoes por Esmagamento da Cabeca;19
S08:Amputacao Traumatica de Parte da Cabeca;10
S09:Outros Traumatismos da Cabeca e Os Nao Especificados;622
S10:Traumatismo Superficial do Pescoco;45
S11:Ferimento do Pescoco;145
S12:Fratura do Pescoco;1709
S13:Luxacao, Entorse ou Distensao das Articulacoes e dos Ligamentos do Pescoco;179
S14:Traumatismo de Nervos e da Medula Espinhal ao Nivel Cervical;801
S15:Traumatismo dos Vasos Sanguineos ao Nivel do Pescoco;25
S16:Traumatismo de Tendoes e de Musculos do Pescoco;15
S17:Lesoes por Esmagamento do Pescoco;12
S18:Amputacao Traumatica ao Nivel do Pescoco;0
S19:Outros Traumatismos do Pescoco e Os Nao Especificados;54
S20:Traumatismo Superficial do Torax;769
S21:Ferimento do Torax;437
S22:Fratura de Costela(s), Esterno e Coluna Toracica;8318
S23:Luxacao, Entorse e Distensao de Articulacoes e dos Ligamentos do Torax;108
S24:Traumatismos de Nervos e da Medula Espinhal ao Nivel do Torax;123
S25:Traumatismo de Vasos Sanguineos do Torax;42
S26:Traumatismo do Coracao;8
S27:Traumatismo de Outros Orgaos Intratoracicos e dos Nao Especificados;721
S28:Lesao por Esmagamento do Torax e Amputacao Traumatica de Parte do Torax;3
S29:Outros Traumatismos do Torax e Os Nao Especificados;272
S30:Traumatismo Superficial do Abdome, do Dorso e da Pelve;445
S31:Ferimento do Abdome, do Dorso e da Pelve;1008
S32:Fratura da Coluna Lombar e da Pelve;9151
S33:Luxacao, Entorse ou Distensao das Articulacoes e dos Ligamentos da Coluna Lombar e da Pelve;547
S34:Traumatismo dos Nervos e da Medula Lombar ao Nivel do Abdome, do Dorso e da Pelve;103
S35:Traumatismo de Vasos Sanguineos ao Nivel do Abdome, do Dorso e da Pelve;47
S36:Traumatismo de Orgaos Intra-Abdominais;1650
S37:Traumatismo do Aparelho Urinario e de Orgaos Pelvicos;273
S38:Lesao por Esmagamento e Amputacao Traumatica de Parte do Abdome, do Dorso e da Pelve;29
S39:Outros Traumatismos e Os Nao Especificados do Abdome, do Dorso e da Pelve;190
S40:Traumatismo Superficial do Ombro e do Braco;1261
S41:Ferimento do Ombro e do Braco;382
S42:Fratura do Ombro e do Braco;37994
S43:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos da Cintura Escapular;12328
S44:Traumatismo de Nervos ao Nivel do Ombro e do Braco;174
S45:Traumatismo dos Vasos Sanguineos ao Nivel do Ombro e do Braco;57
S46:Traumatismo de Tendao e Musculo ao Nivel do Ombro e do Braco;1317
S47:Lesao por Esmagamento do Ombro e do Braco;19
S48:Amputacao Traumatica do Ombro e do Braco;47
S49:Outros Traumatismos e Os Nao Especificados do Ombro e do Braco;157
S50:Traumatismo Superficial do Cotovelo e do Antebraco;817
S51:Ferimento do Antebraco;1026
S52:Fratura do Antebraco;53509
S53:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos do Cotovelo;2102
S54:Traumatismo de Nervos ao Nivel do Antebraco;281
S55:Traumatismo de Vasos Sanguineos ao Nivel do Antebraco;62
S56:Traumatismo do Musculo e Tendao ao Nivel do Antebraco;529
S57:Lesao por Esmagamento do Antebraco;31
S58:Amputacao Traumatica do Cotovelo e do Antebraco;66
S59:Outros Traumatismos do Antebraco e Os Nao Especificados;223
S60:Traumatismo Superficial do Punho e da Mao;3150
S61:Ferimento do Punho e da Mao;6867
S62:Fratura ao Nivel do Punho e da Mao;60274
S63:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos ao Nivel do Punho e da Mao;3654
S64:Traumatismo de Nervos ao Nivel do Punho e da Mao;604
S65:Traumatismo de Vasos Sanguineos ao Nivel do Punho e da Mao;88
S66:Traumatismo de Musculo e Tendao ao Nivel do Punho e da Mao;5443
S67:Lesao por Esmagamento do Punho e da Mao;295
S68:Amputacao Traumatica ao Nivel do Punho e da Mao;4485
S69:Outros Traumatismos e Os Nao Especificados do Punho e da Mao;626
S70:Traumatismo Superficial do Quadril e da Coxa;514
S71:Ferimento do Quadril e da Coxa;638
S72:Fratura do Femur;13165
S73:Luxacao, Entorse e Distensao da Articulacao e dos Ligamentos do Quadril;453
S74:Traumatismo de Nervos ao Nivel do Quadril e da Coxa;51
S75:Traumatismo de Vasos Sanguineos ao Nivel do Quadril e da Coxa;47
S76:Traumatismo de Musculo e de Tendao ao Nivel do Quadril e da Coxa;496
S77:Lesao por Esmagamento do Quadril e da Coxa;31
S78:Amputacao Traumatica do Quadril e da Coxa;189
S79:Outros Traumatismos e Os Nao Especificados do Quadril e da Coxa;126
S80:Traumatismo Superficial da Perna;4095
S81:Ferimento da Perna;3926
S82:Fratura da Perna, Incluindo Tornozelo;79462
S83:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos do Joelho;26827
S84:Traumatismo de Nervos Perifericos da Perna;112
S85:Traumatismo de Vasos Sanguineos da Perna;79
S86:Traumatismos de Musculo e de Tendao ao Nivel da Perna;5339
S87:Traumatismo por Esmagamento da Perna;74
S88:Amputacao Traumatica da Perna;425
S89:Outros Traumatismos e Os Nao Especificados da Perna;391
S90:Traumatismo Superficial do Tornozelo e do Pe;3218
S91:Ferimentos do Tornozelo e do Pe;4456
S92:Fratura do Pe (Exceto do Tornozelo);51563
S93:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos ao Nivel do Tornozelo e do Pe;16449
S94:Traumatismo dos Nervos ao Nivel do Tornozelo e do Pe;181
S95:Traumatismo de Vasos Sanguineos ao Nivel do Tornozelo e do Pe;31
S96:Traumatismos do Musculo e Tendao ao Nivel do Tornozelo e do Pe;1052
S97:Lesao por Esmagamento do Tornozelo e do Pe;151
S98:Amputacao Traumatica do Tornozelo e do Pe;982
S99:Outros Traumatismos e Os Nao Especificados do Tornozelo e do Pe;436
T00:Traumatismos Superficiais Envolvendo Multiplas Regioes do Corpo;369
T01:Ferimentos Envolvendo Multiplas Regioes do Corpo;716
T02:Fraturas Envolvendo Multiplas Regioes do Corpo;717
T03:Luxacoes, Entorses e Distensoes Envolvendo Regioes Multiplas do Corpo;37
T04:Traumatismos por Esmagamento Envolvendo Multiplas Regioes do Corpo;54
T05:Amputacoes Traumaticas Envolvendo Multiplas Regioes do Corpo;21
T06:Outros Traumatismos Envolvendo Regioes Multiplas do Corpo, Nao Classificados em Outra Parte;240
T07:Traumatismos Multiplos Nao Especificados;2934
T08:Fratura da Coluna, Nivel Nao Especificado;693
T09:Outros Traumatismos de Coluna e Tronco, Nivel Nao Especificado;254
T10:Fratura do Membro Superior, Nivel Nao Especificado;503
T11:Outros Traumatismos de Membro Superior, Nivel Nao Especificado;469
T12:Fratura do Membro Inferior, Nivel Nao Especificado;606
T13:Outros Traumatismos de Membro Inferior, Nivel Nao Especificado;964
T14:Traumatismo de Regiao Nao Especificada do Corpo;1823
T15:Corpo Estranho na Parte Externa do Olho;57
T16:Corpo Estranho no Ouvido;2
T17:Corpo Estranho no Trato Respiratorio;13
T18:Corpo Estranho no Aparelho Digestivo;67
T19:Corpo Estranho no Trato Geniturinario;23
T20:Queimadura e Corrosao da Cabeca e Pescoco;230
T21:Queimadura e Corrosao do Tronco;340
T22:Queimadura e Corrosao do Ombro e Membro Superior, Exceto Punho e Mao;305
T23:Queimadura e Corrosao do Punho e da Mao;756
T24:Queimadura e Corrosao do Quadril e Membro Inferior, Exceto Tornozelo e do Pe;459
T25:Queimadura e Corrosao do Tornozelo e do Pe;567
T26:Queimadura e Corrosao Limitadas ao Olho e Seus Anexos;34
T27:Queimadura e Corrosao do Trato Respiratorio;2
T28:Queimadura e Corrosao de Outros Orgaos Internos;14
T29:Queimaduras e Corrosoes de Multiplas Regioes do Corpo;639
T30:Queimadura e Corrosao, Parte Nao Especificada do Corpo;1118
