CID10 CATEGORIA;Total_2021
N22:Calculose do Trato Urinario Inferior em Doencas Classificadas em Outra Parte;28.0
N23:Colica Nefretica Nao Especificada;345.0
N25:Transtornos Resultantes de Funcao Renal Tubular Alterada;19.0
N26:Rim Contraido, Nao Especificado;30.0
N27:Hipoplasia Renal de Causa Desconhecida;2.0
N28:Outros Transtornos do Rim e do Ureter Nao Classificado em Outra Parte;211.0
N29:Outros Transtornos do Rim e do Ureter em Doencas Classificadas em Outra Parte;36.0
N30:Cistite;194.0
N31:Disfuncoes Neuromusculares da Bexiga Nao Classificados em Outra Parte;141.0
N32:Outros Transtornos da Bexiga;183.0
N33:Transtornos da Bexiga em Doencas Classificadas em Outra Parte;22.0
N34:Uretrite e Sindrome Uretral;26.0
N35:Estenose da Uretra;476.0
N36:Outros Transtornos da Uretra;56.0
N37:Transtornos da Uretra em Doencas Classificadas em Outra Parte;3.0
N39:Outros Transtornos do Trato Urinario;1179.0
N40:Hiperplasia da Prostata;2044.0
N41:Doencas Inflamatorias da Prostata;134.0
N42:Outras Afeccoes da Prostata;45.0
N43:Hidrocele e Espermatocele;952.0
N44:Torcao do Testiculo;160.0
N45:Orquite e Epididimite;249.0
N46:Infertilidade Masculina;18.0
N47:Hipertrofia do Prepucio, Fimose e Parafimose;213.0
N48:Outros Transtornos do Penis;127.0
N49:Transtornos Inflamatorios de Orgaos Genitais Masculinos, Nao Classificados em Outra Parte;284.0
N50:Outros Transtornos dos Orgaos Genitais Masculinos;85.0
N51:Transtornos dos Orgaos Genitais Masculinos em Doencas Classificadas em Outra Parte;158.0
N60:Displasias Mamarias Benignas;440.0
N61:Transtornos Inflamatorios da Mama;211.0
N62:Hipertrofia da Mama;2509.0
N63:Nodulo Mamario Nao Especificado;1089.0
N64:Outras Doencas da Mama;1239.0
N70:Salpingite e Ooforite;263.0
N71:Doenca Inflamatoria do Utero, Exceto O Colo;33.0
N72:Doenca Inflamatoria do Colo do Utero;44.0
N73:Outras Doencas Inflamatorias Pelvicas Femininas;277.0
N74:Transtornos Inflamatorios da Pelve Feminina em Doencas Classificadas em Outra Parte;15.0
N75:Doencas da Glandula de Bartholin;223.0
N76:Outras Afeccoes Inflamatorias da Vagina e da Vulva;44.0
N77:Ulceracao e Inflamacao Vulvovaginais em Doencas Classificadas em Outra Parte;5.0
N80:Endometriose;5621.0
N81:Prolapso Genital Feminino;2427.0
N82:Fistulas do Trato Genital Feminino;160.0
N83:Transtornos Nao-Inflamatorios do Ovario, da Trompa de Falopio e do Ligamento Largo;3373.0
N84:Polipo do Trato Genital Feminino;335.0
N85:Outros Transtornos Nao-Inflamatorios do Utero, Exceto do Colo do Utero;896.0
N86:Erosao e Ectropio do Colo do Utero;10.0
N87:Displasia do Colo do Utero;663.0
N88:Outros Transtornos Nao-Inflamatorios do Colo do Utero;959.0
N89:Outros Transtornos Nao-Inflamatorios da Vagina;29.0
N90:Outros Transtornos Nao-Inflamatorios da Vulva e do Perineo;247.0
N91:Menstruacao Ausente, Escassa e Pouco Frequente;6.0
N92:Menstruacao Excessiva, Frequente e Irregular;1039.0
N93:Outros Sangramentos Anormais do Utero e da Vagina;1159.0
N94:Dor e Outras Afeccoes Associadas com Os Orgaos Genitais Femininos e com O Ciclo Menstrual;100.0
N95:Transtornos da Menopausa e da Perimenopausa;44.0
N96:Abortamento Habitual;79.0
N97:Infertilidade Feminina;81.0
N98:Complicacoes Associadas a Fecundacao Artificial;10.0
N99:Transtornos do Trato Geniturinario Pos-Procedimentos Nao Classificados em Outra Parte;320.0
Capítulo XV: Gravidez, parto e puerpério (O00-O99);33818.0
O00:Gravidez Ectopica;3011.0
O01:Mola Hidatiforme;95.0
O02:Outros Produtos Anormais da Concepcao;434.0
O03:Aborto Espontaneo;926.0
O04:Aborto por Razoes Medicas e Legais;10.0
O05:Outros Tipos de Aborto;29.0
O06:Aborto Nao Especificado;337.0
O07:Falha de Tentativa de Aborto;1.0
O08:Complicacoes Consequentes a Aborto e Gravidez Ectopica ou Molar;78.0
O10:Hipertensao Pre-Existente Complicando a Gravidez, O Parto e O Puerperio;945.0
O11:Disturbio Hipertensivo Pre-Existente com Proteinuria Superposta;22.0
O12:Edema e Proteinuria Gestacionais [Induzidos Pela Gravidez], sem Hipertensao;105.0
O13:Hipertensao Gestacional [Induzida Pela Gravidez] sem Proteinuria Significativa;1181.0
O14:Hipertensao Gestacional [Induzida Pela Gravidez] com Proteinuria Significativa;1074.0
O15:Eclampsia;64.0
O16:Hipertensao Materna Nao Especificada;366.0
O20:Hemorragia do Inicio da Gravidez;10070.0
O21:Vomitos Excessivos na Gravidez;1128.0
O22:Complicacoes Venosas na Gravidez;222.0
O23:Infeccoes do Trato Geniturinario na Gravidez;251.0
O24:Diabetes Mellitus na Gravidez;1835.0
O25:Desnutricao na Gravidez;6.0
O26:Assistencia Materna por Outras Complicacoes Ligadas Predominantemente a Gravidez;1828.0
O28:Achados Anormais do Rastreamento [ Screening ] Antenatal da M?ae;56.0
O29:Complicacoes de Anestesia Administrada Durante a Gravidez;2.0
O30:Gestacao Multipla;503.0
O31:Complicacoes Especificas de Gestacao Multipla;56.0
O32:Assistencia Prestada a Mae por Motivo de Apresentacao Anormal, Conhecida ou Suspeitada, do Feto;7.0
O33:Assistencia Prestada a Mae por Uma Desproporcao Conhecida ou Suspeita;8.0
O34:Assistencia Prestada a Mae por Anormalidade, Conhecida ou Suspeita, dos Orgaos Pelvicos Maternos;901.0
O35:Assistencia Prestada a Mae por Anormalidade e Lesao Fetais, Conhecidas ou Suspeitadas;103.0
O36:Assistencia Prestada a Mae por Outros Problemas Fetais Conhecidos ou Suspeitados;142.0
O40:Polihidramnio;62.0
O41:Outros Transtornos das Membranas e do Liquido Amniotico;276.0
O42:Ruptura Prematura de Membranas;160.0
O43:Transtornos da Placenta;156.0
O44:Placenta Previa;1033.0
O45:Descolamento Prematuro da Placenta [Abruptio Placentae];942.0
O46:Hemorragia Anteparto Nao Classificada em Outra Parte;75.0
O47:Falso Trabalho de Parto;743.0
O48:Gravidez Prolongada;8.0
O60:Parto Pre-Termo;2541.0
O61:Falha na Inducao do Trabalho de Parto;2.0
O62:Anormalidades da Contracao Uterina;1459.0
O63:Trabalho de Parto Prolongado;3.0
O64:Obstrucao do Trabalho de Parto Devida a Ma-Posicao ou Ma-Apresentacao do Feto;3.0
O65:Obstrucao do Trabalho de Parto Devida a Anormalidade Pelvica da Mae;3.0
O66:Outras Formas de Obstrucao do Trabalho de Parto;2.0
O67:Trabalho de Parto e Parto Complicados por Hemorragia Intraparto Nao Classificados em Outra Parte;1.0
O68:Trabalho de Parto e Parto Complicados por Sofrimento Fetal;18.0
O69:Trabalho de Parto e Parto Complicados por Anormalidade do Cordao Umbilical;7.0
O70:Laceracao do Perineo Durante O Parto;10.0
O71:Outros Traumatismos Obstetricos;18.0
O72:Hemorragia Pos-Parto;60.0
O73:Retencao da Placenta e das Membranas, sem Hemorragias;2.0
O75:Outras Complicacoes do Trabalho de Parto e do Parto Nao Classificadas em Outra Parte;5.0
O80:Parto Unico Espontaneo;14.0
O82:Parto Unico por Cesariana;34.0
O83:Outros Tipos de Parto Unico Assistido;3.0
O84:Parto Multiplo;4.0
O85:Infeccao Puerperal;3.0
O86:Outras Infeccoes Puerperais;4.0
O87:Complicacoes Venosas no Puerperio;3.0
O88:Embolia de Origem Obstetrica;2.0
O90:Complicacoes do Puerperio Nao Classificadas em Outra Parte;24.0
O91:Infeccoes Mamarias Associadas ao Parto;6.0
O92:Outras Afeccoes da Mama e da Lactacao Associadas ao Parto;4.0
O98:Doencas Infecciosas e Parasitarias Maternas Classificaveis em Outra Parte Mas Que Compliquem a Gravidez, O Parto e O Puerperio;24.0
O99:Outras Doencas da Mae, Classificadas em Outra Parte, Mas Que Complicam a Gravidez O Parto e O Puerperio;308.0
Capítulo XVI: Algumas afeccoes originadas no período perinatal (P00-P96);258.0
P00:Feto e Recem-Nascido Afetados por Afeccoes Maternas, Nao Obrigatoriamente Relacionadas com a Gravidez Atual;1.0
P01:Feto e Recem-Nascido Afetados por Complicacoes Maternas da Gravidez;2.0
P02:Feto e Recem-Nascido Afetados por Complicacoes da Placenta, do Cordao Umbilical e das Membranas;4.0
P03:Feto e Recem-Nascido Afetados por Outras Complicacoes do Trabalho de Parto e do Parto;4.0
P05:Crescimento Fetal Retardado e Desnutricao Fetal;117.0
P07:Transtornos Relacionados com a Gestacao de Curta Duracao e Peso Baixo ao Nascer Nao Classificados em Outra Parte;5.0
P10:Laceracao Intracraniana e Hemorragia Devidas a Traumatismo de Parto;2.0
P11:Outros Traumatismos de Parto do Sistema Nervoso Central;1.0
P13:Lesoes do Esqueleto Devidas a Traumatismo de Parto;21.0
P14:Lesoes ao Nascer do Sistema Nervoso Periferico;12.0
P15:Outros Traumatismos de Parto;2.0
P20:Hipoxia Intra-Uterina;2.0
P21:Asfixia ao Nascer;1.0
P22:Desconforto (Angustia) Respiratorio(A) do Recem-Nascido;1.0
P23:Pneumonia Congenita;3.0
0;1.0
P29:Transtornos Cardiovasculares Originados no Periodo Perinatal;1.0
P37:Outras Doencas Infecciosas e Parasitarias Congenitas;4.0
P39:Outras Infeccoes Especificas do Periodo Perinatal;7.0
P50:Perda Sanguinea Fetal;4.0
P52:Hemorragia Intracraniana Nao-Traumatica do Feto e do Recem-Nascido;8.0
P54:Outras Hemorragias Neonatais;3.0
P55:Doenca Hemolitica do Feto e do Recem-Nascido;4.0
P56:Hidropsia Fetal Devida a Doenca Hemolitica;3.0
P76:Outras Obstrucoes Intestinais do Recem-Nascido;1.0
P78:Outros Transtornos do Aparelho Digestivo do Periodo Perinatal;4.0
P83:Outras Afeccoes Comprometendo O Tegumento Especificas do Feto e do Recem-Nascido;11.0
P92:Problemas de Alimentacao do Recem-Nascido;4.0
P95:Morte Fetal de Causa Nao Especificada;19.0
P96:Outras Afeccoes Originadas no Periodo Perinatal;6.0
Capítulo XVII: Malformacoes congênitas, deformidades e anomalias cromossômicas (Q00-Q99);3672.0
Q00:Anencefalia e Malformacoes Similares;0.0
Q01:Encefalocele;4.0
Q02:Microcefalia;2.0
Q03:Hidrocefalia Congenita;8.0
Q04:Outras Malformacoes Congenitas do Cerebro;16.0
Q05:Espinha Bifida;33.0
Q06:Outras Malformacoess Congenitas da Medula Espinhal;12.0
Q07:Outras Malformacoes Congenitas do Sistema Nervoso;279.0
Q10:Malformacoes Congenitas das Palpebras, do Aparelho Lacrimal e da Orbita;2.0
Q11:Anoftalmia, Microftalmia e Macroftalmia;6.0
Q12:Malformacoes Congenitas do Cristalino;25.0
Q13:Malformacoes Congenitas da Camara Anterior do Olho;3.0
Q15:Outras Malformacoes Congenitas do Olho;13.0
Q17:Outras Malformacoes Congenitas da Orelha;24.0
Q18:Outras Malformacoes Congenitas da Face e do Pescoco;54.0
Q20:Malformacoes Congenitas das Camaras e das Comunicacoes Cardiacas;18.0
Q21:Malformacoes Congenitas dos Septos Cardiacos;469.0
Q22:Malformacoes Congenitas das Valvas Pulmonar e Tricuspide;35.0
Q23:Malformacoes Congenitas das Valvas Aortica e Mitral;38.0
Q24:Outras Malformacoes Congenitas do Coracao;49.0
Q25:Malformacoes Congenitas das Grandes Arterias;75.0
Q26:Malformacoes Congenitas das Grandes Veias;9.0
Q27:Outras Malformacoes Congenitas do Sistema Vascular Periferico;54.0
Q28:Outras Malformacoes Congenitas do Aparelho Circulatorio;275.0
Q30:Malformacao Congenita do Nariz;4.0
Q31:Malformacoes Congenitas da Laringe;1.0
Q32:Malformacoes Congenitas da Traqueia e dos Bronquios;6.0
Q33:Malformacoes Congenitas do Pulmao;18.0
Q34:Outras Malformacoes Congenitas do Aparelho Respiratorio;9.0
Q35:Fenda Palatina;7.0
Q36:Fenda Labial;2.0
Q37:Fenda Labial com Fenda Palatina;32.0
Q38:Outras Malformacoes Congenitas da Lingua, da Boca e da Faringe;1.0
Q39:Malformacoes Congenitas do Esofago;5.0
Q40:Outras Malformacoes Congenitas do Trato Digestivo Superior;27.0
Q41:Ausencia, Atresia e Estenose Congenita do Intestino Delgado;1.0
Q42:Ausencia, Atresia e Estenose Congenita do Colon;1.0
Q43:Outras Malformacoes Congenitas do Intestino;41.0
Q44:Malformacoes Congenitas da Vesicula Biliar, das Vias Biliares e do Figado;51.0
Q45:Outras Malformacoes Congenitas do Aparelho Digestivo;6.0
Q50:Malformacoes Congenitas dos Ovarios, das Trompas de Falopio e dos Ligamentos Largos;229.0
Q51:Malformacoes Congenitas do Utero e do Colo do Utero;51.0
Q52:Outras Malformacoes Congenitas dos Orgaos Genitais Femininos;9.0
Q53:Testiculo Nao-Descido;56.0
Q54:Hipospadias;11.0
Q55:Outras Malformacoes Congenitas dos Orgaos Genitais Masculinos;4.0
Q56:Sexo Indeterminado e Pseudo-Hermafroditismo;2.0
Q60:Agenesia Renal e Outros Defeitos de Reducao do Rim;7.0
Q61:Doencas Cisticas do Rim;80.0
Q62:Anomalias Congenitas Obstrutivas da Pelve Renal e Malformacoes Congenitas do Ureter;62.0
Q63:Outras Malformacoes Congenitas do Rim;6.0
Q64:Outras Malformacoes Congenitas do Aparelho Urinario;37.0
Q65:Malformacoes Congenitas do Quadril;140.0
Q66:Deformidades Congenitas do Pe;529.0
Q67:Deformidades Osteomusculares Congenitas da Cabeca, da Face, da Coluna e do Torax;53.0
Q68:Outras Deformidades Osteomusculares Congenitas;38.0
Q69:Polidactilia;7.0
Q70:Sindactilia;13.0
Q71:Defeitos, por Reducao, do Membro Superior;12.0
Q72:Defeitos, por Reducao, do Membro Inferior;35.0
Q73:Defeitos por Reducao de Membro Nao Especificado;1.0
Q74:Outras Malformacoes Congenitas dos Membros;50.0
Q75:Outras Malformacoes Congenitas dos Ossos do Cranio e da Face;25.0
Q76:Malformacoes Congenitas da Coluna Vertebral e dos Ossos do Torax;55.0
Q77:Osteocondrodisplasia com Anomalias de Crescimento dos Ossos Longos e da Coluna Vertebral;11.0
Q78:Outras Osteocondrodisplasias;66.0
Q79:Malformacoes Congenitas do Sistema Osteomuscular Nao Classificadas em Outra Parte;28.0
Q80:Ictiose Congenita;7.0
Q81:Epidermolise Bolhosa;12.0
Q82:Outras Malformacoes Congenitas da Pele;16.0
Q83:Malformacoes Congenitas da Mama;165.0
Q84:Outras Malformacoes Congenitas do Tegumento;1.0
Q85:Facomatoses Nao Classificadas em Outra Parte;74.0
Q86:Sindromes com Malformacoes Congenitas Devidas a Causas Exogenas Conhecidas, Nao Classificadas em Outra Parte;1.0
Q87:Outras Sindromes com Malformacoes Congenitas Que Acometem Multiplos Sistemas;25.0
Q89:Outras Malformacoes Congenitas Nao Classificadas em Outra Parte;26.0
Q90:Sindrome de Down;3.0
Q91:Sindrome de Edwards e Sindrome de Patau;1.0
Q93:Monossomias e Delecoes dos Autossomos, Nao Classificadas em Outra Parte;1.0
Q96:Sindrome de Turner;4.0
Q99:Outras Anomalias dos Cromossomos, Nao Classificadas em Outra Parte;4.0
Capítulo XVIII: Sintomas, sinais e achados anormais de exames clínicos e de laboratório, Nao classificados em outra parte (R00-R99);12840.0
R00:Anormalidades do Batimento Cardiaco;150.0
0;2.0
R02:Gangrena Nao Classificada em Outra Parte;225.0
R03:Valor Anormal da Pressao Arterial sem Diagnostico;5.0
R04:Hemorragia das Vias Respiratorias;67.0
R05:Tosse;134.0
R06:Anormalidades da Respiracao;327.0
R07:Dor de Garganta e no Peito;479.0
R09:Outros Sintomas e Sinais Relativos Aos Aparelhos Circulatorio e Respiratorio;11.0
R10:Dor Abdominal e Pelvica;4453.0
R11:Nausea e Vomitos;82.0
R13:Disfagia;24.0
R15:Incontinencia Fecal;52.0
R16:Hepatomegalia e Esplenomegalia Nao Classificadas em Outra Parte;67.0
R17:Ictericia Nao Especificada;82.0
R18:Ascite;55.0
R19:Outros Sintomas e Sinais Relativos ao Aparelho Digestivo e ao Abdome;284.0
R20:Disturbios da Sensibilidade Cutanea;35.0
R21:Eritema e Outras Erupcoes Cutaneas Nao Especificadas;4.0
R22:Tumefacao, Massa ou Tumoracao Localizadas da Pele e do Tecido Subcutaneo;1064.0
R23:Outras Alteracoes Cutaneas;39.0
R25:Movimentos Involuntarios Anormais;75.0
R26:Anormalidades da Marcha e da Mobilidade;104.0
R27:Outros Disturbios da Coordenacao;85.0
R29:Outros Sintomas e Sinais Relativos Aos Sistemas Nervoso e Osteomuscular;33.0
R30:Dor Associada a Miccao;10.0
R31:Hematuria Nao Especificada;26.0
R32:Incontinencia Urinaria Nao Especificada;1283.0
R33:Retencao Urinaria;119.0
R34:Anuria e Oliguria;4.0
R35:Poliuria;1.0
R39:Outros Sintomas e Sinais Relativos ao Aparelho Urinario;10.0
R40:Sonolencia, Estupor e Coma;11.0
R41:Outros Sintomas e Sinais Relativos a Funcao Cognitiva e a Consciencia;86.0
R42:Tontura e Instabilidade;324.0
R43:Disturbios do Olfato e do Paladar;8.0
R44:Outros Sintomas e Sinais Relativos as Sensacos e as Percepcoes Gerais;18.0
R45:Sintomas e Sinais Relativos ao Estado Emocional;87.0
R46:Sintomas e Sinais Relativos a Aparencia e ao Comportamento;11.0
R47:Disturbios da Fala Nao Classificados em Outra Parte;25.0
R48:Dislexia e Outras Disfuncoes Simbolicas, Nao Classificadas em Outra Parte;1.0
R49:Disturbios da Voz;289.0
R50:Febre de Origem Desconhecida;116.0
R51:Cefaleia;398.0
R52:Dor Nao Classificada em Outra Parte;979.0
R53:Mal Estar, Fadiga;89.0
R54:Senilidade;4.0
R55:Sincope e Colapso;276.0
R56:Convulsoes, Nao Classificadas em Outra Parte;174.0
R57:Choque Nao Classificado em Outra Parte;41.0
R58:Hemorragia Nao Classificada em Outra Parte;29.0
R59:Aumento de Volume dos Ganglios Linfaticos;176.0
R60:Edema Nao Classificado em Outra Parte;119.0
R61:Hiperidrose;14.0
R62:Retardo do Desenvolvimento Fisiologico Normal;3.0
R63:Sintomas e Sinais Relativos a Ingestao de Alimentos e Liquidos;33.0
R64:Caquexia;35.0
R68:Outros Sintomas e Sinais Gerais;38.0
R69:Causas Desconhecidas e Nao Especificadas de Morbidade;65.0
Capítulo XIX: Lesoes, envenenamento e algumas outras conseqüências de causas externas (S00-T98);408525.0
S00:Traumatismo Superficial da Cabeca;110.0
S01:Ferimento da Cabeca;247.0
S02:Fratura do Cranio e dos Ossos da Face;3266.0
S03:Luxacao, Entorse ou Distensao das Articulacoes e dos Ligamentos da Cabeca;66.0
S04:Traumatismo dos Nervos Cranianos;35.0
S05:Traumatismo do Olho e da Orbita Ocular;913.0
S06:Traumatismo Intracraniano;6948.0
S07:Lesoe por Esmagamento da Cabeca;15.0
S08:Amputacao Traumatica de Parte da Cabeca;18.0
S09:Outros Traumatismos da Cabeca e Os Nao Especificados;415.0
S10:Traumatismo Superficial do Pescoco;25.0
S11:Ferimento do Pescoco;63.0
S12:Fratura do Pescoco;1724.0
S13:Luxacao, Entorse ou Distensao das Articulacoes e dos Ligamentos do Pescoco;98.0
S14:Traumatismo de Nervos e da Medula Espinhal ao Nivel Cervical;995.0
S15:Traumatismo dos Vasos Sanguineos ao Nivel do Pescoco;7.0
S16:Traumatismo de Tendoes e de Musculos do Pescoco;7.0
S17:Lesoes por Esmagamento do Pescoco;4.0
S18:Amputacao Traumatica ao Nivel do Pescoco;2.0
S19:Outros Traumatismos do Pescoco e Os Nao Especificados;33.0
S20:Traumatismo Superficial do Torax;472.0
S21:Ferimento do Torax;157.0
S22:Fratura de Costela(s), Esterno e Coluna Toracica;6901.0
S23:Luxacao, Entorse e Distensao de Articulacoes e dos Ligamentos do Torax;70.0
S24:Traumatismos de Nervos e da Medula Espinhal ao Nivel do Torax;79.0
S25:Traumatismo de Vasos Sanguineos do Torax;19.0
S26:Traumatismo do Coracao;12.0
S27:Traumatismo de Outros Orgaos Intratoracicos e dos Nao Especificados;396.0
S28:Lesao por Esmagamento do Torax e Amputacao Traumatica de Parte do Torax;6.0
S29:Outros Traumatismos do Torax e Os Nao Especificados;119.0
S30:Traumatismo Superficial do Abdome, do Dorso e da Pelve;208.0
S31:Ferimento do Abdome, do Dorso e da Pelve;515.0
S32:Fratura da Coluna Lombar e da Pelve;9616.0
S33:Luxacao, Entorse ou Distensao das Articulacoes e dos Ligamentos da Coluna Lombar e da Pelve;579.0
S34:Traumatismo dos Nervos e da Medula Lombar ao Nivel do Abdome, do Dorso e da Pelve;75.0
S35:Traumatismo de Vasos Sanguineos ao Nivel do Abdome, do Dorso e da Pelve;23.0
S36:Traumatismo de Orgaos Intra-Abdominais;994.0
S37:Traumatismo do Aparelho Urinario e de Orgaos Pelvicos;193.0
S38:Lesao por Esmagamento e Amputacao Traumatica de Parte do Abdome, do Dorso e da Pelve;7.0
S39:Outros Traumatismos e Os Nao Especificados do Abdome, do Dorso e da Pelve;111.0
S40:Traumatismo Superficial do Ombro e do Braco;840.0
S41:Ferimento do Ombro e do Braco;222.0
S42:Fratura do Ombro e do Braco;34921.0
S43:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos da Cintura Escapular;10049.0
S44:Traumatismo de Nervos ao Nivel do Ombro e do Braco;160.0
S45:Traumatismo dos Vasos Sanguineos ao Nivel do Ombro e do Braco;32.0
S46:Traumatismo de Tendao e Musculo ao Nivel do Ombro e do Braco;1607.0
S47:Lesao por Esmagamento do Ombro e do Braco;14.0
S48:Amputacao Traumatica do Ombro e do Braco;48.0
S49:Outros Traumatismos e Os Nao Especificados do Ombro e do Braco;67.0
S50:Traumatismo Superficial do Cotovelo e do Antebraco;494.0
S51:Ferimento do Antebraco;492.0
S52:Fratura do Antebraco;48649.0
S53:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos do Cotovelo;1547.0
S54:Traumatismo de Nervos ao Nivel do Antebraco;163.0
S55:Traumatismo de Vasos Sanguineos ao Nivel do Antebraco;41.0
S56:Traumatismo do Musculo e Tendao ao Nivel do Antebraco;340.0
S57:Lesao por Esmagamento do Antebraco;26.0
S58:Amputacao Traumatica do Cotovelo e do Antebraco;35.0
S59:Outros Traumatismos do Antebraco e Os Nao Especificados;136.0
S60:Traumatismo Superficial do Punho e da Mao;1852.0
S61:Ferimento do Punho e da Mao;4202.0
S62:Fratura ao Nivel do Punho e da Mao;46948.0
S63:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos ao Nivel do Punho e da Mao;2871.0
S64:Traumatismo de Nervos ao Nivel do Punho e da Mao;523.0
S65:Traumatismo de Vasos Sanguineos ao Nivel do Punho e da Mao;64.0
S66:Traumatismo de Musculo e Tendao ao Nivel do Punho e da Mao;5508.0
S67:Lesao por Esmagamento do Punho e da Mao;220.0
S68:Amputacao Traumatica ao Nivel do Punho e da Mao;4052.0
S69:Outros Traumatismos e Os Nao Especificados do Punho e da Mao;321.0
S70:Traumatismo Superficial do Quadril e da Coxa;287.0
S71:Ferimento do Quadril e da Coxa;314.0
S72:Fratura do Femur;13103.0
S73:Luxacao, Entorse e Distensao da Articulacao e dos Ligamentos do Quadril;304.0
S74:Traumatismo de Nervos ao Nivel do Quadril e da Coxa;26.0
S75:Traumatismo de Vasos Sanguineos ao Nivel do Quadril e da Coxa;38.0
S76:Traumatismo de Musculo e de Tendao ao Nivel do Quadril e da Coxa;620.0
S77:Lesao por Esmagamento do Quadril e da Coxa;21.0
S78:Amputacao Traumatica do Quadril e da Coxa;217.0
S79:Outros Traumatismos e Os Nao Especificados do Quadril e da Coxa;130.0
S80:Traumatismo Superficial da Perna;2649.0
S81:Ferimento da Perna;2319.0
S82:Fratura da Perna, Incluindo Tornozelo;74185.0
S83:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos do Joelho;20174.0
S84:Traumatismo de Nervos Perifericos da Perna;86.0
S85:Traumatismo de Vasos Sanguineos da Perna;56.0
S86:Traumatismos de Musculo e de Tendao ao Nivel da Perna;5869.0
S87:Traumatismo por Esmagamento da Perna;61.0
S88:Amputacao Traumatica da Perna;495.0
S89:Outros Traumatismos e Os Nao Especificados da Perna;133.0
S90:Traumatismo Superficial do Tornozelo e do Pe;2197.0
S91:Ferimentos do Tornozelo e do Pe;2867.0
S92:Fratura do Pe (Exceto do Tornozelo);44018.0
S93:Luxacao, Entorse e Distensao das Articulacoes e dos Ligamentos ao Nivel do Tornozelo e do Pe;11894.0
S94:Traumatismo dos Nervos ao Nivel do Tornozelo e do Pe;135.0
S95:Traumatismo de Vasos Sanguineos ao Nivel do Tornozelo e do Pe;18.0
S96:Traumatismos do Musculo e Tendao ao Nivel do Tornozelo e do Pe;887.0
S97:Lesao por Esmagamento do Tornozelo e do Pe;88.0
S98:Amputacao Traumatica do Tornozelo e do Pe;757.0
S99:Outros Traumatismos e Os Nao Especificados do Tornozelo e do Pe;255.0
T00:Traumatismos Superficiais Envolvendo Multiplas Regioes do Corpo;183.0
T01:Ferimentos Envolvendo Multiplas Regioes do Corpo;314.0
T02:Fraturas Envolvendo Multiplas Regioes do Corpo;584.0
T03:Luxacoes, Entorses e Distensoes Envolvendo Regioes Multiplas do Corpo;14.0
T04:Traumatismos por Esmagamento Envolvendo Multiplas Regioes do Corpo;29.0
T05:Amputacoes Traumaticas Envolvendo Multiplas Regioes do Corpo;11.0
T06:Outros Traumatismos Envolvendo Regioes Multiplas do Corpo, Nao Classificados em Outra Parte;133.0
T07:Traumatismos Multiplos Nao Especificados;2565.0
T08:Fratura da Coluna, Nivel Nao Especificado;569.0
T09:Outros Traumatismos de Coluna e Tronco, Nivel Nao Especificado;352.0
T10:Fratura do Membro Superior, Nivel Nao Especificado;196.0
T11:Outros Traumatismos de Membro Superior, Nivel Nao Especificado;302.0
T12:Fratura do Membro Inferior, Nivel Nao Especificado;266.0
T13:Outros Traumatismos de Membro Inferior, Nivel Nao Especificado;641.0
T14:Traumatismo de Regiao Nao Especificada do Corpo;1237.0
T15:Corpo Estranho na Parte Externa do Olho;32.0
T17:Corpo Estranho no Trato Respiratorio;4.0
T18:Corpo Estranho no Aparelho Digestivo;46.0
T19:Corpo Estranho no Trato Geniturinario;16.0
T20:Queimadura e Corrosao da Cabeca e Pescoco;99.0
T21:Queimadura e Corrosao do Tronco;141.0
T22:Queimadura e Corrosao do Ombro e Membro Superior, Exceto Punho e Mao;135.0
T23:Queimadura e Corrosao do Punho e da Mao;397.0
T24:Queimadura e Corrosao do Quadril e Membro Inferior, Exceto Tornozelo e do Pe;238.0
T25:Queimadura e Corrosao do Tornozelo e do Pe;354.0
T26:Queimadura e Corrosao Limitadas ao Olho e Seus Anexos;36.0
T27:Queimadura e Corrosao do Trato Respiratorio;4.0
T28:Queimadura e Corrosao de Outros Orgaos Internos;10.0
T29:Queimaduras e Corrosoes de Multiplas Regioes do Corpo;619.0
T30:Queimadura e Corrosao, Parte Nao Especificada do Corpo;850.0
T31:Queimaduras Classificadas Segundo a Extensao da Superficie Corporal Atingida;182.0
T32:Corrosoes Classificadas Segundo a Extensao da Superficie Corporal Atingida;2.0
T34:Geladura com Necrose de Tecidos;30.0
T36:Intoxicacao por Antibioticos Sistemicos;1.0
T38:Intoxicacao por Hormonios, Seus Substitutos Sinteticos e Seus Antagonistas Nao Classificados em Outra Parte;1.0
T40:Intoxicacao por Narcoticos e Psicodislepticos [Alucinogenos];10.0
T42:Intoxicacao por Antiepilepticos, Sedativos-Hipnoticos e Antiparkinsonianos;6.0
T43:Intoxicacao por Drogas Psicotropicas Nao Classificadas em Outra Parte;15.0
T44:Intoxicacao por Drogas Que Afetam Principalmente O Sistema Nervoso Autonomo;7.0
T45:Intoxicacao por Substancias de Acao Essencialmente Sistemica e Substancias Hematologicas, Nao Classificadas em Outra Parte;4.0
T46:Intoxicacao por Substancias Que Atuam Primariamente Sobre O Aparelho Circulatorio;1.0
